中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.138.241,443,192.9.138.241,US,San Jose,中转,68 ms,296 Mbps,37990 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,30 ms,629 Mbps,80588 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,85 ms,236 Mbps,30208 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,71 ms,332 Mbps,42496 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,71 ms,319 Mbps,40857 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,67 ms,50 Mbps,6523 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,126 ms,86 Mbps,11059 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,11 ms,408 Mbps,52326 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,87 ms,47 Mbps,6065 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,32 ms,468 Mbps,60006 kB/s
198.46.188.190,443,2a09:bac5:a5fc:1ed2::312:2b,US,Toronto,隧道,18 ms,116 Mbps,14848 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,80 ms,47 Mbps,6054 kB/s
8.211.54.130,443,8.211.54.130,DE,Frankfurt,中转,140 ms,38 Mbps,4950 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,99 ms,0 Mbps,76 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,88 ms,218 Mbps,27955 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,88 ms,208 Mbps,26726 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,75 ms,268 Mbps,34304 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,60 ms,58 Mbps,7537 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,85 ms,257 Mbps,32972 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,102 ms,305 Mbps,39116 kB/s
