中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,74 ms,378 Mbps,48435 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,89 ms,238 Mbps,30515 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,36 ms,605 Mbps,77516 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,85 ms,5 Mbps,685 kB/s
129.146.220.190,443,2603:c020:b:c87e:e94d:56e:f44a:60ac,US,Los Angeles,隧道,67 ms,77 Mbps,9924 kB/s
129.146.248.140,443,129.146.248.140,US,Los Angeles,中转,64 ms,112 Mbps,14438 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,111 ms,241 Mbps,30924 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,76 ms,311 Mbps,39833 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,107 ms,226 Mbps,28979 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,99 ms,104 Mbps,13312 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,73 ms,381 Mbps,48844 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,74 ms,292 Mbps,37376 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,97 ms,258 Mbps,33075 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,106 ms,216 Mbps,27750 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,109 ms,40 Mbps,5181 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,99 ms,118 Mbps,15155 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,90 ms,261 Mbps,33484 kB/s
150.230.47.3,443,150.230.47.3,US,San Jose,中转,91 ms,0 Mbps,48 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,47 ms,179 Mbps,22937 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,94 ms,220 Mbps,28262 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,82 ms,256 Mbps,32768 kB/s
34.82.76.253,443,35.233.242.94,US,Seattle,隧道,83 ms,379 Mbps,48537 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,64 ms,47 Mbps,6047 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,82 ms,423 Mbps,54169 kB/s
132.226.31.178,443,2a09:bac5:60e9:78::c:363,US,Los Angeles,隧道,101 ms,50 Mbps,6480 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,105 ms,301 Mbps,38604 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,74 ms,0 Mbps,6 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,72 ms,416 Mbps,53350 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,118 ms,48 Mbps,6265 kB/s
129.146.47.72,443,104.28.205.110,US,Los Angeles,隧道,92 ms,40 Mbps,5193 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,106 ms,363 Mbps,46489 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,172 ms,120 Mbps,15360 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,97 ms,232 Mbps,29798 kB/s
168.138.66.11,443,168.138.66.11,CA,Toronto,中转,82 ms,47 Mbps,6091 kB/s
129.159.130.38,443,129.159.130.38,IL,Tel Aviv,中转,153 ms,44 Mbps,5711 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,58 ms,588 Mbps,75366 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,219 ms,109 Mbps,14028 kB/s
168.138.201.0,443,168.138.201.0,JP,Tokyo,中转,235 ms,32 Mbps,4184 kB/s
143.47.249.37,443,2a0b:21c0:1007:c9:0:8b87:b3fa:3ade,DE,Frankfurt,隧道,121 ms,130 Mbps,16691 kB/s
3.68.62.122,443,3.68.128.205,DE,,隧道,98 ms,252 Mbps,32358 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,44 ms,2 Mbps,378 kB/s
141.147.56.66,443,2a0b:21c0:100a:1b1:0:3b53:826e:16da,DE,Frankfurt,隧道,130 ms,125 Mbps,16076 kB/s
129.150.53.95,443,129.150.53.95,SG,Singapore,中转,226 ms,67 Mbps,8681 kB/s
131.186.28.236,443,131.186.28.236,KR,Seoul,中转,210 ms,33 Mbps,4334 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,117 ms,46 Mbps,5920 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,105 ms,253 Mbps,32460 kB/s
152.70.88.98,443,2a09:bac1:3f20:90::20b:65,KR,Seoul,隧道,240 ms,32 Mbps,4175 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,30 ms,395 Mbps,50585 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,54 ms,600 Mbps,76800 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,221 ms,67 Mbps,8670 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,94 ms,196 Mbps,25190 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,57 ms,147 Mbps,18841 kB/s
18.191.122.211,443,3.130.64.226,US,,隧道,53 ms,648 Mbps,82944 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,252 ms,78 Mbps,10035 kB/s
8.222.155.206,443,8.222.155.206,SG,Singapore,中转,246 ms,24 Mbps,3199 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,110 ms,7 Mbps,990 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,217 ms,72 Mbps,9227 kB/s
141.147.118.148,443,2a0b:21c0:1007:1ca:0:9729:989e:272c,DE,Frankfurt,隧道,146 ms,122 Mbps,15667 kB/s
204.110.220.3,443,204.110.220.236,US,,隧道,93 ms,211 Mbps,27033 kB/s
158.180.65.13,443,158.180.65.13,KR,Seoul,中转,214 ms,33 Mbps,4320 kB/s
152.67.143.194,443,2a0b:21c0:1007:ca:0:64c:d004:1e71,DE,Frankfurt,隧道,149 ms,175 Mbps,22425 kB/s
3.138.59.154,443,3.130.64.226,US,,隧道,29 ms,634 Mbps,81203 kB/s
152.70.69.199,443,152.70.69.199,IN,Mumbai,中转,230 ms,31 Mbps,4028 kB/s
193.123.81.105,443,193.123.81.105,AE,Milan,中转,224 ms,38 Mbps,4871 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,82 ms,47 Mbps,6031 kB/s
18.192.93.64,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,92 ms,300 Mbps,38400 kB/s
3.127.55.133,443,3.68.128.205,DE,,隧道,94 ms,256 Mbps,32870 kB/s
103.137.63.3,443,61.224.74.188,TW,,隧道,205 ms,84 Mbps,10752 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,243 ms,63 Mbps,8169 kB/s
35.157.240.237,443,3.68.128.205,DE,,隧道,100 ms,256 Mbps,32870 kB/s
18.185.254.189,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,90 ms,255 Mbps,32665 kB/s
144.24.243.207,443,144.24.243.207,CH,,中转,104 ms,164 Mbps,21094 kB/s
3.66.115.225,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,131 ms,282 Mbps,36147 kB/s
129.151.244.9,443,129.151.244.9,FR,Paris,中转,131 ms,256 Mbps,32870 kB/s
129.159.241.172,443,129.159.241.172,DE,,中转,95 ms,121 Mbps,15564 kB/s
8.222.128.32,443,8.222.128.32,SG,Singapore,中转,291 ms,29 Mbps,3765 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,223 ms,0 Mbps,28 kB/s
8.218.148.106,443,8.218.148.106,HK,,中转,238 ms,0 Mbps,3 kB/s
129.150.50.63,443,129.150.50.63,SG,Singapore,中转,232 ms,95 Mbps,12185 kB/s
54.203.85.46,443,204.110.220.194,US,,隧道,137 ms,192 Mbps,24678 kB/s
129.146.134.77,443,2a09:bac5:60ed:1173::1bd:f5,US,Los Angeles,隧道,82 ms,41 Mbps,5317 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,224 ms,2 Mbps,274 kB/s
130.162.184.173,443,130.162.184.173,GB,London,中转,154 ms,45 Mbps,5866 kB/s
150.230.122.76,443,150.230.122.76,GB,London,中转,147 ms,256 Mbps,32870 kB/s
8.211.54.130,443,8.211.54.130,DE,Frankfurt,中转,131 ms,0 Mbps,83 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,147 ms,38 Mbps,4864 kB/s
138.2.94.123,443,138.2.94.123,SG,Singapore,中转,271 ms,69 Mbps,8944 kB/s
158.101.175.51,443,158.101.175.51,DE,Frankfurt,中转,158 ms,41 Mbps,5336 kB/s
144.22.252.124,443,144.22.252.124,BR,S
